ABL_NPS_LAB_RECORD_NO,YEAR,WATERBODY,STATION_NAME,STATION_ID,RETRIEVAL_DATE,SAMPLE_TYPE,LAB,CLASS,ORDER,FAMILY,SUBFAMILY,GENUS,SUBGENUS,SPECIES,TAXON_ID_EXPERT,TAXON_ID_NOTES,TSN_LOOKUP,TSN_SOURCE,TSN,LARVA,PUPA,ADULT,TOTAL,TVAL,TFUNCT,EcoFTN,EcoFTN_RHEOPHILLY,EcoFTN_THERMAL,EcoFTN_HABIT,EcoFTN_TROPHIC,TAXONOMIC_REFERENCE,CONDITION,NOTES
1892,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Chironomidae,Tanypodinae,NA,NA,NA,Tanypodinae,NA,Tanypodinae,ITIS,127994,7,0,0,7,6,predator,2234,2,2,3,4,"Andersen, Cranston, and Epler 2013",imm.,NA
1883,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,NA,NA,Orthocladiinae,NA,Orthocladiinae,ITIS,128457,1,3,0,4,6,collector-gatherer,2111,2,1,1,1,"Andersen, Cranston, and Epler 2013 (larva); Merritt, Cummins, and Berg 2019 (pupa)",dam.,NA
1862,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Chironomidae,Chironominae,NA,NA,NA,Chironominae,NA,Chironominae,ITIS,129228,7,1,0,8,7,collector-gatherer,1211,1,2,1,1,"Andersen, Cranston, and Epler 2013 (larva); Merritt, Cummins, and Berg 2019 (pupa)",imm. (larva); dam. (pupa),NA
1860,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Chironomidae,Chironominae,NA,NA,NA,Chironomini,NA,Chironomini,ITIS,129229,0,1,0,1,7,collector-gatherer,1211,1,2,1,1,"Merritt, Cummins, and Berg 2019",dam.,NA
1861,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Chironomidae,Chironominae,NA,NA,NA,Tanytarsini,NA,Tanytarsini,ITIS,129872,0,2,0,2,7,collector-gatherer,1211,1,2,1,1,"Merritt, Cummins, and Berg 2019",dam.,NA
1896,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Empididae,Hemerodromiinae,Hemerodromia,NA,NA,Hemerodromia,NA,Hemerodromia,ITIS,136327,1,0,0,1,6,predator,2234,2,2,3,4,"Merritt, Cummins, and Berg 2019",NA,NA
1898,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Ephemeroptera,Caenidae,Caeninae,Caenis,NA,hilaris,Caenis hilaris,NA,Caenis hilaris,ITIS,101486,7,0,0,7,7,collector-gatherer,1331,1,3,3,1,Klubertanz 2016,NA,NA
1899,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Ephemeroptera,Caenidae,Caeninae,Caenis,NA,NA,Caenis,NA,Caenis,ITIS,101478,16,0,0,16,7,collector-gatherer,1331,1,3,3,1,"Merritt, Cummins, and Berg 2019",imm.,NA
1901,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Ephemeroptera,Heptageniidae,NA,Maccaffertium,NA,exiguum,Maccaffertium exiguum,NA,Maccaffertium exiguum,ITIS,698216,2,0,0,2,5,scraper,2243,2,2,4,3,Klubertanz 2016,NA,NA
1902,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Ephemeroptera,Heptageniidae,NA,Maccaffertium,NA,NA,Maccaffertium,NA,Maccaffertium,ITIS,697957,27,0,0,27,4,scraper,2243,2,2,4,3,Klubertanz 2016,imm.,NA
1903,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Ephemeroptera,Heptageniidae,NA,Stenacron,NA,interpunctatum,Stenacron interpunctatum,NA,Stenacron interpunctatum,ITIS,100714,1,0,0,1,7,collector-gatherer,2241,2,2,4,1,Klubertanz 2016,NA,NA
1904,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Ephemeroptera,Heptageniidae,NA,Stenacron,NA,NA,Stenacron,NA,Stenacron,ITIS,100713,30,0,0,30,7,collector-gatherer,2241,2,2,4,1,"Merritt, Cummins, and Berg 2019",imm.,NA
1900,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Ephemeroptera,Heptageniidae,NA,NA,NA,NA,Heptageniidae,NA,Heptageniidae,ITIS,100504,39,0,0,39,4,scraper,NA,NA,NA,NA,NA,"Merritt, Cummins, and Berg 2019",imm.,NA
1905,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Ephemeroptera,Isonychiidae,NA,Isonychia,NA,NA,Isonychia,NA,Isonychia,ITIS,101041,1,0,0,1,2,collector-filterer,3252,3,2,5,2,"Merritt, Cummins, and Berg 2019",imm.,NA
1906,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Ephemeroptera,Leptohyphidae,NA,Tricorythodes,NA,NA,Tricorythodes,NA,Tricorythodes,ITIS,101405,7,0,0,7,4,collector-gatherer,1231,1,2,3,1,"Merritt, Cummins, and Berg 2019",NA,NA
1907,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Ephemeroptera,Leptophlebiidae,NA,NA,NA,NA,Leptophlebiidae,NA,Leptophlebiidae,ITIS,101095,11,0,0,11,2,collector-gatherer,NA,NA,NA,NA,NA,"Merritt, Cummins, and Berg 2019",imm.,NA
1897,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Ephemeroptera,NA,NA,NA,NA,NA,Ephemeroptera,NA,Ephemeroptera,ITIS,100502,6,0,0,6,NA,NA,NA,NA,NA,NA,NA,"Merritt, Cummins, and Berg 2019",imm.,NA
1908,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Odonata,Calopterygidae,NA,NA,NA,NA,Calopterygidae,NA,Calopterygidae,ITIS,102043,1,0,0,1,5,predator,2224,2,2,2,4,"Merritt, Cummins, and Berg 2019",imm.,NA
1910,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Odonata,Coenagrionidae,NA,Argia,NA,apicalis,Argia apicalis,NA,Argia apicalis,ITIS,102140,1,0,0,1,8,predator,2244,2,2,4,4,Westfall and May 2006,NA,NA
1911,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Odonata,Coenagrionidae,NA,Argia,NA,NA,Argia,NA,Argia,ITIS,102139,4,0,0,4,9,predator,2244,2,2,4,4,"Merritt, Cummins, and Berg 2019",imm.,NA
1909,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Odonata,Coenagrionidae,NA,NA,NA,NA,Coenagrionidae,NA,Coenagrionidae,ITIS,102077,2,0,0,2,9,predator,NA,NA,NA,NA,NA,"Merritt, Cummins, and Berg 2019",imm.,NA
1912,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Odonata,Gomphidae,NA,Hagenius,NA,brevistylus,Hagenius brevistylus,NA,Hagenius brevistylus,ITIS,101735,1,0,0,1,1,predator,1234,1,2,3,4,"Merritt, Cummins, and Berg 2019",NA,Large/Rare specimen
1915,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,Cheumatopsyche,NA,NA,Cheumatopsyche,NA,Cheumatopsyche,ITIS,115408,7,0,0,7,5,collector-filterer,3242,3,2,4,2,"Merritt, Cummins, and Berg 2019",NA,NA
1916,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,Hydropsyche,NA,orris,Hydropsyche orris,NA,Hydropsyche orris,ITIS,115485,1,0,0,1,5,collector-filterer,3242,3,2,4,2,Schmude and Hilsenhoff 1986,NA,NA
1914,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Trichoptera,Hydropsychidae,NA,NA,NA,NA,Hydropsychidae,NA,Hydropsychidae,ITIS,115398,1,0,0,1,4,collector-filterer,NA,NA,NA,NA,NA,"Merritt, Cummins, and Berg 2019",imm.,NA
1917,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Ceraclea,NA,NA,Ceraclea,NA,Ceraclea,ITIS,116684,1,0,0,1,3,collector-gatherer,2231,2,2,3,1,"Merritt, Cummins, and Berg 2019",imm.,NA
1918,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Nectopsyche,NA,candida,Nectopsyche candida,NA,Nectopsyche candida,ITIS,116661,1,0,0,1,3,shredder,2223,2,2,2,3,Glover and Floyd 2004,NA,NA
1919,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Trichoptera,Philopotamidae,Chimarrinae,Chimarra,NA,obscura,Chimarra obscura,NA,Chimarra obscura,ITIS,115276,1,0,0,1,4,collector-filterer,3242,3,2,4,2,Hilsenhoff 1982,NA,NA
1921,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Trichoptera,Polycentropodidae,Polycentropodinae,Neureclipsis,NA,NA,Neureclipsis,NA,Neureclipsis,ITIS,117095,3,0,0,3,7,collector-filterer,3242,3,2,4,2,"Merritt, Cummins, and Berg 2019",NA,NA
1922,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Trichoptera,Polycentropodidae,Polycentropodinae,Polycentropus,NA,NA,Polycentropus,NA,Polycentropus,ITIS,117044,3,0,0,3,6,predator,3244,3,2,4,4,"Merritt, Cummins, and Berg 2019",NA,NA
1920,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Trichoptera,Polycentropodidae,NA,NA,NA,NA,Polycentropodidae,NA,Polycentropodidae,ITIS,117043,14,0,0,14,6,collector-filterer,NA,NA,NA,NA,NA,"Merritt, Cummins, and Berg 2019",imm.,NA
1913,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Trichoptera,NA,NA,NA,NA,NA,Trichoptera,NA,Trichoptera,ITIS,115095,5,0,0,5,NA,NA,NA,NA,NA,NA,NA,"Merritt, Cummins, and Berg 2019",imm.,NA
1923,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Malacostraca,Amphipoda,Gammaridae,NA,Gammarus,NA,NA,Gammarus,NA,Gammarus,ITIS,93773,0,0,1,1,4,collector-gatherer,NA,NA,NA,NA,NA,Thorp and Rogers 2016,imm.,NA
1924,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Maxillopoda,Harpacticoida,NA,NA,NA,NA,NA,Harpacticoida,NA,Harpacticoida,ITIS,86110,0,0,2,2,NA,collector-gatherer,NA,NA,NA,NA,NA,Thorp and Rogers 2016,NA,NA
1925,2020,St. Croix River,St. Croix River near Osceola Landing,SACN_STCR_43.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Trepaxonemata,Neoophora,Dugesiidae,NA,NA,NA,NA,Dugesiidae,NA,Dugesiidae,ITIS,54552,0,0,4,4,NA,predator,NA,NA,NA,NA,NA,Thorp and Rogers 2016,NA,NA
1971,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Dorylaimea,Mermithida,Mermithidae,NA,NA,NA,NA,Mermithidae,NA,Mermithidae,ITIS,63274,0,1,0,1,NA,parasite,NA,NA,NA,NA,NA,Thorp and Rogers 2016,imm.,NA
1972,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Coleoptera,Elmidae,Elminae,Macronychus,NA,glabratus,Macronychus glabratus,NA,Macronychus glabratus,ITIS,114213,1,0,1,2,4,collector-gatherer,2241,2,2,4,1,Hilsenhoff and Schmude 1992,NA,NA
1973,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Athericidae,NA,Atherix,NA,variegata,Atherix variegata,NA,Atherix variegata,ITIS,130932,1,0,0,1,2,predator,2234,2,2,3,4,Hilsenhoff 1995,NA,NA
1981,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Chironomidae,Orthocladiinae,Corynoneura,NA,NA,Corynoneura,NA,Corynoneura,ITIS,128563,3,0,0,3,7,collector-gatherer,2111,2,1,1,1,"Andersen, Cranston, and Epler 2013",NA,NA
1982,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Chironomidae,Orthocladiinae,Nanocladius,N. (Nanocladius),spiniplenus,Nanocladius (Nanocladius) spiniplenus,NA,Nanocladius spiniplenus,ITIS,128862,7,0,0,7,3,collector-gatherer,2111,2,1,1,1,Bolton 2012,NA,NA
1983,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Chironomidae,Orthocladiinae,Nanocladius,N. (Nanocladius),NA,Nanocladius (Nanocladius),NA,Nanocladius,ITIS,128844,5,0,0,5,3,collector-gatherer,2111,2,1,1,1,"Andersen, Cranston, and Epler 2013",imm.,NA
1989,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Chironomidae,Tanypodinae,Nilotanypus,NA,fimbriatus,Nilotanypus fimbriatus,NA,Nilotanypus fimbriatus,ITIS,128203,3,0,0,3,6,predator,2234,2,2,3,4,Bolton 2012,NA,NA
1990,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Chironomidae,Tanypodinae,Nilotanypus,NA,NA,Nilotanypus,NA,Nilotanypus,ITIS,128202,1,0,0,1,6,predator,2234,2,2,3,4,"Andersen, Cranston, and Epler 2013",dam.,NA
1976,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Chironomidae,Chironominae,Polypedilum,P. (Uresipedilum),flavum,Polypedilum (Uresipedilum) flavum,NA,Polypedilum flavum,GBIF Backbone Taxonomy,10279028,105,0,0,105,5,shredder,1211,1,2,1,1,Bolton 2012,NA,NA
1977,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Chironomidae,Chironominae,Polypedilum,NA,NA,Polypedilum,NA,Polypedilum,ITIS,129657,0,1,0,1,6,shredder,1211,1,2,1,1,"Merritt, Cummins, and Berg 2019",NA,NA
1984,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Chironomidae,Orthocladiinae,Rheocricotopus,NA,NA,Rheocricotopus,NA,Rheocricotopus,ITIS,129086,1,0,0,1,6,collector-gatherer,2111,2,1,1,1,"Andersen, Cranston, and Epler 2013",NA,NA
1978,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Chironomidae,Chironominae,Rheotanytarsus,NA,NA,Rheotanytarsus,NA,Rheotanytarsus,ITIS,129952,32,0,0,32,6,collector-filterer,1211,1,2,1,1,"Andersen, Cranston, and Epler 2013",NA,NA
1979,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Chironomidae,Chironominae,Stenochironomus,NA,NA,Stenochironomus,NA,Stenochironomus,ITIS,129746,1,0,0,1,5,shredder,1211,1,2,1,1,"Andersen, Cranston, and Epler 2013",NA,NA
1980,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsus,NA,NA,Tanytarsus,NA,Tanytarsus,ITIS,129978,1,0,0,1,6,collector-filterer,1211,1,2,1,1,"Andersen, Cranston, and Epler 2013",NA,NA
1985,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Chironomidae,Orthocladiinae,Thienemanniella,NA,xena,Thienemanniella xena,NA,Thienemanniella xena,ITIS,129190,5,0,0,5,6,collector-gatherer,2111,2,1,1,1,Bolton 2012,NA,NA
1986,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Chironomidae,Orthocladiinae,Thienemanniella,NA,NA,Thienemanniella,NA,Thienemanniella,ITIS,129182,0,1,0,1,6,collector-gatherer,2111,2,1,1,1,"Merritt, Cummins, and Berg 2019",NA,NA
1987,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Chironomidae,Orthocladiinae,Tvetenia,NA,NA,Tvetenia discoloripes group,discoloripes group,Tvetenia,ITIS,129197,31,0,0,31,5,collector-gatherer,2111,2,1,1,1,Bode 1983,NA,NA
1974,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Chironomidae,NA,NA,NA,NA,Chironomidae,NA,Chironomidae,ITIS,127917,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,"Merritt, Cummins, and Berg 2019",dam.,NA
1988,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Chironomidae,Tanypodinae,NA,NA,NA,Tanypodinae,NA,Tanypodinae,ITIS,127994,1,0,0,1,6,predator,2234,2,2,3,4,"Andersen, Cranston, and Epler 2013",imm.,NA
1975,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Chironomidae,Chironominae,NA,NA,NA,Chironominae,NA,Chironominae,ITIS,129228,10,0,0,10,7,collector-gatherer,1211,1,2,1,1,"Andersen, Cranston, and Epler 2013",mt. indet.; imm.,NA
1991,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Simuliidae,Simuliinae,Simulium,NA,luggeri,Simulium luggeri,NA,Simulium luggeri,ITIS,126838,0,1,0,1,5,collector-filterer,3242,3,2,4,2,"Adler, Currie, and Wood 2004",NA,NA
1992,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Simuliidae,Simuliinae,Simulium,NA,NA,Simulium jenningsi species group,jenningsi species group,Simulium,ITIS,126774,26,0,0,26,6,collector-filterer,3242,3,2,4,2,"Adler, Currie, and Wood 2004",imm.,NA
1993,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Diptera,Simuliidae,Simuliinae,Simulium,NA,NA,Simulium,NA,Simulium,ITIS,126774,4,0,0,4,6,collector-filterer,3242,3,2,4,2,"Merritt, Cummins, and Berg 2019",dam.; imm.,NA
1996,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Ephemeroptera,Baetidae,NA,Acentrella,NA,NA,Acentrella,NA,Acentrella,ITIS,100801,2,0,0,2,4,collector-gatherer,2251,2,2,5,1,"Merritt, Cummins, and Berg 2019",imm.,NA
1997,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Ephemeroptera,Baetidae,NA,Baetis,NA,intercalaris,Baetis intercalaris,NA,Baetis intercalaris,ITIS,100808,1,0,0,1,6,collector-gatherer,2251,2,2,5,1,Klubertanz 2016,NA,NA
1998,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Ephemeroptera,Baetidae,NA,Plauditus,NA,NA,Plauditus,NA,Plauditus,ITIS,568553,3,0,0,3,4,collector-gatherer,NA,NA,NA,NA,NA,"Merritt, Cummins, and Berg 2019",dam.,NA
1995,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Ephemeroptera,Baetidae,NA,NA,NA,NA,Baetidae,NA,Baetidae,ITIS,100755,7,0,0,7,4,collector-gatherer,NA,NA,NA,NA,NA,"Merritt, Cummins, and Berg 2019",dam.,NA
2000,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Ephemeroptera,Ephemerellidae,NA,Teloganopsis,NA,deficiens,Teloganopsis deficiens,NA,Teloganopsis deficiens,ITIS,776981,15,0,0,15,2,collector-gatherer,2241,2,2,4,1,"Merritt, Cummins, and Berg 2019",NA,NA
1999,2020,St. Croix River,St. Croix River at US Hwy 70 Bridge,SACN_STCR_89.7,9/2/2020,Hester-Dendy,University of Wisconsin-Steven's Point Aquatic Biomonitoring Lab,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,NA,NA,Ephemerellidae,NA,Ephemerellidae,ITIS,101232,1,0,0,1,1,collector-gatherer,NA,NA,NA,NA,NA,"Merritt, Cummins, and Berg 2019",imm.,NA
